"Disease","County","Year","Sex","Cases","Population","Rate","Lower 95% CI","Upper 95% CI","Annotation Code"
Gonorrhea,Stanislaus,2018,Total,828,549544,150.7,140.6,161.3,
Gonorrhea,Stanislaus,2019,Female,447,277163,161.3,146.7,176.9,
Gonorrhea,Stanislaus,2019,Male,528,274403,192.4,176.4,209.5,
Gonorrhea,Stanislaus,2019,Total,977,551566,177.1,166.2,188.6,
Gonorrhea,Stanislaus,2020,Female,595,278468,213.7,196.9,231.5,
Gonorrhea,Stanislaus,2020,Male,666,275527,241.7,223.7,260.8,
Gonorrhea,Stanislaus,2020,Total,1261,553995,227.6,215.2,240.5,
Gonorrhea,Sutter,2001,Female,14,40526,34.5,18.9,58.0,
Gonorrhea,Sutter,2001,Male,8,39714,20.1,8.7,39.7,*
Gonorrhea,Sutter,2001,Total,22,80240,27.4,17.2,41.5,
Gonorrhea,Sutter,2002,Female,16,41367,38.7,22.1,62.8,
Gonorrhea,Sutter,2002,Male,14,40569,34.5,18.9,57.9,
Gonorrhea,Sutter,2002,Total,30,81936,36.6,24.7,52.3,
Gonorrhea,Sutter,2003,Female,31,42455,73.0,49.6,103.6,
Gonorrhea,Sutter,2003,Male,18,41653,43.2,25.6,68.3,
Gonorrhea,Sutter,2003,Total,49,84108,58.3,43.1,77.0,
Gonorrhea,Sutter,2004,Female,38,43461,87.4,61.9,120.0,
Gonorrhea,Sutter,2004,Male,23,42631,54.0,34.2,80.9,
Gonorrhea,Sutter,2004,Total,61,86092,70.9,54.2,91.0,
Gonorrhea,Sutter,2005,Female,43,44456,96.7,70.0,130.3,
Gonorrhea,Sutter,2005,Male,35,43650,80.2,55.9,111.5,
Gonorrhea,Sutter,2005,Total,78,88106,88.5,70.0,110.5,
Gonorrhea,Sutter,2006,Female,24,45699,52.5,33.7,78.1,
Gonorrhea,Sutter,2006,Male,11,44929,24.5,12.2,43.8,*
Gonorrhea,Sutter,2006,Total,35,90628,38.6,26.9,53.7,
Gonorrhea,Sutter,2007,Female,9,46629,19.3,8.8,36.6,*
Gonorrhea,Sutter,2007,Male,13,45873,28.3,15.1,48.5,
Gonorrhea,Sutter,2007,Total,22,92502,23.8,14.9,36.0,
Gonorrhea,Sutter,2008,Female,8,47099,17.0,7.3,33.5,*
Gonorrhea,Sutter,2008,Male,6,46366,12.9,4.7,28.2,*
Gonorrhea,Sutter,2008,Total,14,93465,15.0,8.2,25.1,
Gonorrhea,Sutter,2009,Female,9,47546,18.9,8.7,35.9,*
Gonorrhea,Sutter,2009,Male,11,46826,23.5,11.7,42.0,*
Gonorrhea,Sutter,2009,Total,20,94372,21.2,12.9,32.7,
Gonorrhea,Sutter,2010,Female,18,47690,37.7,22.4,59.6,
Gonorrhea,Sutter,2010,Male,12,47154,25.4,13.2,44.4,
Gonorrhea,Sutter,2010,Total,30,94844,31.6,21.3,45.2,
Gonorrhea,Sutter,2011,Female,11,47485,23.2,11.6,41.4,*
Gonorrhea,Sutter,2011,Male,13,47043,27.6,14.7,47.3,
Gonorrhea,Sutter,2011,Total,24,94528,25.4,16.3,37.8,
Gonorrhea,Sutter,2012,Female,16,47580,33.6,19.2,54.6,
Gonorrhea,Sutter,2012,Male,6,47236,12.7,4.7,27.6,*
Gonorrhea,Sutter,2012,Total,22,94816,23.2,14.5,35.1,
Gonorrhea,Sutter,2013,Female,35,48124,72.7,50.7,101.1,
Gonorrhea,Sutter,2013,Male,37,47785,77.4,54.5,106.7,
Gonorrhea,Sutter,2013,Total,72,95909,75.1,58.7,94.5,
Gonorrhea,Sutter,2014,Female,44,47659,92.3,67.1,123.9,
Gonorrhea,Sutter,2014,Male,40,47558,84.1,60.1,114.5,
Gonorrhea,Sutter,2014,Total,84,95217,88.2,70.4,109.2,
Gonorrhea,Sutter,2015,Female,54,47902,112.7,84.7,147.1,
Gonorrhea,Sutter,2015,Male,42,47942,87.6,63.1,118.4,
Gonorrhea,Sutter,2015,Total,96,95844,100.2,81.1,122.3,
Gonorrhea,Sutter,2016,Female,42,48257,87.0,62.7,117.6,
Gonorrhea,Sutter,2016,Male,38,48260,78.7,55.7,108.1,
Gonorrhea,Sutter,2016,Total,80,96517,82.9,65.7,103.2,
Gonorrhea,Sutter,2017,Female,54,48992,110.2,82.8,143.8,
Gonorrhea,Sutter,2017,Male,85,48779,174.3,139.2,215.4,
Gonorrhea,Sutter,2017,Total,139,97771,142.2,119.5,167.8,
Gonorrhea,Sutter,2018,Female,73,49771,146.7,115.0,184.4,
Gonorrhea,Sutter,2018,Male,62,49563,125.1,95.9,160.3,
Gonorrhea,Sutter,2018,Total,135,99334,135.9,114.0,160.8,
Gonorrhea,Sutter,2019,Female,111,50583,219.4,180.6,264.2,
Gonorrhea,Sutter,2019,Male,94,50463,186.3,150.6,227.9,
Gonorrhea,Sutter,2019,Total,205,101046,202.9,176.1,232.6,
Gonorrhea,Sutter,2020,Female,72,50508,142.6,111.6,179.5,
Gonorrhea,Sutter,2020,Male,80,50243,159.2,126.3,198.1,
Gonorrhea,Sutter,2020,Total,152,100751,150.9,127.9,176.8,
Gonorrhea,Tehama,2001,Female,2,28540,7.0,0.8,25.3,*
Gonorrhea,Tehama,2001,Male,0,27925,0.0,0.0,13.2,#
Gonorrhea,Tehama,2001,Total,2,56465,3.5,0.4,12.8,*
Gonorrhea,Tehama,2002,Female,2,28910,6.9,0.8,25.0,*
Gonorrhea,Tehama,2002,Male,0,28371,0.0,0.0,13.0,#
Gonorrhea,Tehama,2002,Total,2,57281,3.5,0.4,12.6,*
Gonorrhea,Tehama,2003,Female,3,29459,10.2,2.1,29.8,*
Gonorrhea,Tehama,2003,Male,0,28956,0.0,0.0,12.7,#
Gonorrhea,Tehama,2003,Total,3,58415,5.1,1.1,15.0,*
Gonorrhea,Tehama,2004,Female,7,29977,23.4,9.4,48.1,*
Gonorrhea,Tehama,2004,Male,5,29516,16.9,5.5,39.5,*
Gonorrhea,Tehama,2004,Total,12,59493,20.2,10.4,35.2,
Gonorrhea,Tehama,2005,Female,12,30447,39.4,20.4,68.8,
Gonorrhea,Tehama,2005,Male,6,30014,20.0,7.3,43.5,*
Gonorrhea,Tehama,2005,Total,19,60461,31.4,18.9,49.1,
Gonorrhea,Tehama,2006,Female,19,30951,61.4,37.0,95.8,
Gonorrhea,Tehama,2006,Male,7,30591,22.9,9.2,47.1,*
Gonorrhea,Tehama,2006,Total,26,61542,42.2,27.6,61.9,
Gonorrhea,Tehama,2007,Female,7,31175,22.5,9.0,46.3,*
Gonorrhea,Tehama,2007,Male,7,30836,22.7,9.1,46.8,*
Gonorrhea,Tehama,2007,Total,14,62011,22.6,12.3,37.9,
Gonorrhea,Tehama,2008,Female,2,31514,6.3,0.8,22.9,*
Gonorrhea,Tehama,2008,Male,2,31206,6.4,0.8,23.2,*
Gonorrhea,Tehama,2008,Total,4,62720,6.4,1.7,16.3,*
Gonorrhea,Tehama,2009,Female,7,31697,22.1,8.9,45.5,*
Gonorrhea,Tehama,2009,Male,9,31425,28.6,13.1,54.4,*
Gonorrhea,Tehama,2009,Total,16,63122,25.3,14.5,41.2,
Gonorrhea,Tehama,2010,Female,2,31782,6.3,0.8,22.7,*
Gonorrhea,Tehama,2010,Male,1,31604,3.2,0.1,17.6,*
Gonorrhea,Tehama,2010,Total,3,63386,4.7,1.0,13.8,*
Gonorrhea,Tehama,2011,Female,5,31712,15.8,5.1,36.8,*
Gonorrhea,Tehama,2011,Male,4,31539,12.7,3.5,32.5,*
Gonorrhea,Tehama,2011,Total,9,63251,14.2,6.5,27.0,*
Gonorrhea,Tehama,2012,Female,19,31682,60.0,36.1,93.6,
Gonorrhea,Tehama,2012,Male,23,31510,73.0,46.3,109.5,
Gonorrhea,Tehama,2012,Total,42,63192,66.5,47.9,89.8,
Gonorrhea,Tehama,2013,Female,24,31595,76.0,48.7,113.0,
Gonorrhea,Tehama,2013,Male,37,31426,117.7,82.9,162.2,
Gonorrhea,Tehama,2013,Total,61,63021,96.8,74.0,124.3,
Gonorrhea,Tehama,2014,Female,46,31670,145.2,106.4,193.7,
Gonorrhea,Tehama,2014,Male,30,31491,95.3,64.3,136.0,
Gonorrhea,Tehama,2014,Total,76,63161,120.3,94.8,150.6,
Gonorrhea,Tehama,2015,Female,39,31833,122.5,87.1,167.4,
Gonorrhea,Tehama,2015,Male,34,31676,107.3,74.3,150.0,
Gonorrhea,Tehama,2015,Total,73,63509,114.9,90.1,144.5,
Gonorrhea,Tehama,2016,Female,43,32130,133.8,96.9,180.2,
Gonorrhea,Tehama,2016,Male,41,31869,128.7,92.3,174.5,
Gonorrhea,Tehama,2016,Total,84,63999,131.3,104.7,162.5,
Gonorrhea,Tehama,2017,Female,52,32206,161.5,120.6,211.7,
Gonorrhea,Tehama,2017,Male,42,31935,131.5,94.8,177.7,
Gonorrhea,Tehama,2017,Total,95,64141,148.1,119.8,181.0,
Gonorrhea,Tehama,2018,Female,42,32472,129.3,93.2,174.8,
Gonorrhea,Tehama,2018,Male,38,32096,118.4,83.8,162.5,
Gonorrhea,Tehama,2018,Total,80,64568,123.9,98.3,154.2,
Gonorrhea,Tehama,2019,Female,39,32887,118.6,84.3,162.1,
Gonorrhea,Tehama,2019,Male,61,32425,188.1,143.9,241.6,
Gonorrhea,Tehama,2019,Total,101,65312,154.6,126.0,187.9,
Gonorrhea,Tehama,2020,Female,43,33090,129.9,94.1,175.0,
Gonorrhea,Tehama,2020,Male,57,32553,175.1,132.6,226.8,
Gonorrhea,Tehama,2020,Total,100,65643,152.3,124.0,185.3,
Gonorrhea,Trinity,2001,Female,,6327,,,,s
Gonorrhea,Trinity,2001,Male,,6636,,,,s
Gonorrhea,Trinity,2001,Total,1,12963,7.7,0.2,43.0,*
Gonorrhea,Trinity,2002,Female,,6408,,,,s
Gonorrhea,Trinity,2002,Male,,6751,,,,s
Gonorrhea,Trinity,2002,Total,1,13159,7.6,0.2,42.3,*
Gonorrhea,Trinity,2003,Female,0,6516,0.0,0.0,56.6,#
Gonorrhea,Trinity,2003,Male,0,6872,0.0,0.0,53.7,#
Gonorrhea,Trinity,2003,Total,0,13388,0.0,0.0,27.6,#
Gonorrhea,Trinity,2004,Female,,6574,,,,s
Gonorrhea,Trinity,2004,Male,,6945,,,,s
Gonorrhea,Trinity,2004,Total,3,13519,22.2,4.6,64.8,*
Gonorrhea,Trinity,2005,Female,0,6697,0.0,0.0,55.1,#
Gonorrhea,Trinity,2005,Male,0,7092,0.0,0.0,52.0,#
Gonorrhea,Trinity,2005,Total,0,13789,0.0,0.0,26.7,#
Gonorrhea,Trinity,2006,Female,,6718,,,,s
Gonorrhea,Trinity,2006,Male,,7105,,,,s
Gonorrhea,Trinity,2006,Total,2,13823,14.5,1.8,52.3,*
Gonorrhea,Trinity,2007,Female,,6689,,,,s
Gonorrhea,Trinity,2007,Male,,7098,,,,s
Gonorrhea,Trinity,2007,Total,2,13787,14.5,1.8,52.4,*
Gonorrhea,Trinity,2008,Female,0,6646,0.0,0.0,55.5,#
Gonorrhea,Trinity,2008,Male,0,7084,0.0,0.0,52.1,#
Gonorrhea,Trinity,2008,Total,0,13730,0.0,0.0,26.9,#
Gonorrhea,Trinity,2009,Female,,6670,,,,s
Gonorrhea,Trinity,2009,Male,,7101,,,,s
Gonorrhea,Trinity,2009,Total,1,13771,7.3,0.2,40.5,*
Gonorrhea,Trinity,2010,Female,,6697,,,,s
Gonorrhea,Trinity,2010,Male,,7124,,,,s
Gonorrhea,Trinity,2010,Total,1,13821,7.2,0.2,40.3,*
Gonorrhea,Trinity,2011,Female,,6732,,,,s
Gonorrhea,Trinity,2011,Male,,7145,,,,s
Gonorrhea,Trinity,2011,Total,1,13877,7.2,0.2,40.1,*
Gonorrhea,Trinity,2012,Female,0,6786,0.0,0.0,54.3,#
Gonorrhea,Trinity,2012,Male,0,7201,0.0,0.0,51.2,#
Gonorrhea,Trinity,2012,Total,0,13987,0.0,0.0,26.4,#
Gonorrhea,Trinity,2013,Female,,6837,,,,s
Gonorrhea,Trinity,2013,Male,,7221,,,,s
Gonorrhea,Trinity,2013,Total,2,14058,14.2,1.7,51.4,*
Gonorrhea,Trinity,2014,Female,,6892,,,,s
Gonorrhea,Trinity,2014,Male,,7259,,,,s
Gonorrhea,Trinity,2014,Total,7,14151,49.5,19.9,101.9,*
Gonorrhea,Trinity,2015,Female,,6957,,,,s
Gonorrhea,Trinity,2015,Male,,7271,,,,s
Gonorrhea,Trinity,2015,Total,12,14228,84.3,43.6,147.3,
Gonorrhea,Trinity,2016,Female,,7229,,,,s
Gonorrhea,Trinity,2016,Male,,7611,,,,s
Gonorrhea,Trinity,2016,Total,10,14840,67.4,32.3,123.9,*
Gonorrhea,Trinity,2017,Female,,7611,,,,s
Gonorrhea,Trinity,2017,Male,,7887,,,,s
Gonorrhea,Trinity,2017,Total,7,15498,45.2,18.2,93.0,*
Gonorrhea,Trinity,2018,Female,,7762,,,,s
Gonorrhea,Trinity,2018,Male,,7992,,,,s
Gonorrhea,Trinity,2018,Total,12,15754,76.2,39.4,133.0,
Gonorrhea,Trinity,2019,Female,,7924,,,,s
Gonorrhea,Trinity,2019,Male,,8130,,,,s
Gonorrhea,Trinity,2019,Total,9,16054,56.1,25.6,106.4,*
Gonorrhea,Trinity,2020,Female,,7990,,,,s
Gonorrhea,Trinity,2020,Male,,8145,,,,s
Gonorrhea,Trinity,2020,Total,2,16135,12.4,1.5,44.8,*
Gonorrhea,Tulare,2001,Female,46,186935,24.6,18.0,32.8,
Gonorrhea,Tulare,2001,Male,37,187217,19.8,13.9,27.2,
Gonorrhea,Tulare,2001,Total,83,374152,22.2,17.7,27.5,
Gonorrhea,Tulare,2002,Female,87,190521,45.7,36.6,56.3,
Gonorrhea,Tulare,2002,Male,64,190673,33.6,25.9,42.9,
Gonorrhea,Tulare,2002,Total,151,381194,39.6,33.5,46.5,
Gonorrhea,Tulare,2003,Female,106,195203,54.3,44.5,65.7,
Gonorrhea,Tulare,2003,Male,94,195167,48.2,38.9,58.9,
Gonorrhea,Tulare,2003,Total,200,390370,51.2,44.4,58.8,
Gonorrhea,Tulare,2004,Female,236,199964,118.0,103.5,134.1,
Gonorrhea,Tulare,2004,Male,171,199949,85.5,73.2,99.3,
Gonorrhea,Tulare,2004,Total,408,399913,102.0,92.4,112.4,
Gonorrhea,Tulare,2005,Female,222,204140,108.7,94.9,124.0,
Gonorrhea,Tulare,2005,Male,182,204263,89.1,76.6,103.0,
Gonorrhea,Tulare,2005,Total,405,408403,99.2,89.7,109.3,
Gonorrhea,Tulare,2006,Female,271,207930,130.3,115.3,146.8,
Gonorrhea,Tulare,2006,Male,198,208162,95.1,82.3,109.3,
Gonorrhea,Tulare,2006,Total,469,416092,112.7,102.7,123.4,
Gonorrhea,Tulare,2007,Female,165,211625,78.0,66.5,90.8,
Gonorrhea,Tulare,2007,Male,148,211983,69.8,59.0,82.0,
Gonorrhea,Tulare,2007,Total,313,423608,73.9,65.9,82.5,
Gonorrhea,Tulare,2008,Female,102,215546,47.3,38.6,57.4,
Gonorrhea,Tulare,2008,Male,89,215925,41.2,33.1,50.7,
Gonorrhea,Tulare,2008,Total,191,431471,44.3,38.2,51.0,
Gonorrhea,Tulare,2009,Female,61,218918,27.9,21.3,35.8,
Gonorrhea,Tulare,2009,Male,39,219490,17.8,12.6,24.3,
Gonorrhea,Tulare,2009,Total,100,438408,22.8,18.6,27.7,
Gonorrhea,Tulare,2010,Female,44,220725,19.9,14.5,26.8,
Gonorrhea,Tulare,2010,Male,46,221618,20.8,15.2,27.7,
Gonorrhea,Tulare,2010,Total,90,442343,20.3,16.4,25.0,
Gonorrhea,Tulare,2011,Female,50,223184,22.4,16.6,29.5,
Gonorrhea,Tulare,2011,Male,43,224088,19.2,13.9,25.8,
Gonorrhea,Tulare,2011,Total,93,447272,20.8,16.8,25.5,
Gonorrhea,Tulare,2012,Female,77,225009,34.2,27.0,42.8,
Gonorrhea,Tulare,2012,Male,92,226105,40.7,32.8,49.9,
Gonorrhea,Tulare,2012,Total,169,451114,37.5,32.0,43.6,
Gonorrhea,Tulare,2013,Female,131,226121,57.9,48.4,68.7,
Gonorrhea,Tulare,2013,Male,161,227644,70.7,60.2,82.5,
Gonorrhea,Tulare,2013,Total,293,453765,64.6,57.4,72.4,
Gonorrhea,Tulare,2014,Female,178,227424,78.3,67.2,90.6,
Gonorrhea,Tulare,2014,Male,212,229134,92.5,80.5,105.8,
Gonorrhea,Tulare,2014,Total,390,456558,85.4,77.2,94.3,
Gonorrhea,Tulare,2015,Female,324,229076,141.4,126.5,157.7,
Gonorrhea,Tulare,2015,Male,343,230859,148.6,133.3,165.1,
Gonorrhea,Tulare,2015,Total,668,459935,145.2,134.4,156.7,
Gonorrhea,Tulare,2016,Female,337,230236,146.4,131.2,162.9,
Gonorrhea,Tulare,2016,Male,357,231987,153.9,138.3,170.7,
Gonorrhea,Tulare,2016,Total,695,462223,150.4,139.4,162.0,
Gonorrhea,Tulare,2017,Female,306,231729,132.1,117.7,147.7,
Gonorrhea,Tulare,2017,Male,339,233614,145.1,130.1,161.4,
Gonorrhea,Tulare,2017,Total,647,465343,139.0,128.5,150.2,
Gonorrhea,Tulare,2018,Female,361,232861,155.0,139.5,171.9,
Gonorrhea,Tulare,2018,Male,416,234795,177.2,160.6,195.0,
Gonorrhea,Tulare,2018,Total,777,467656,166.1,154.7,178.2,
Gonorrhea,Tulare,2019,Female,402,234452,171.5,155.1,189.1,
Gonorrhea,Tulare,2019,Male,477,236167,202.0,184.3,220.9,
Gonorrhea,Tulare,2019,Total,880,470619,187.0,174.8,199.7,
Gonorrhea,Tulare,2020,Female,381,236057,161.4,145.6,178.4,
Gonorrhea,Tulare,2020,Male,379,237425,159.6,144.0,176.5,
Gonorrhea,Tulare,2020,Total,765,473482,161.6,150.3,173.4,
Gonorrhea,Tuolumne,2001,Female,1,26135,3.8,0.1,21.3,*
Gonorrhea,Tuolumne,2001,Male,0,29191,0.0,0.0,12.6,#
Gonorrhea,Tuolumne,2001,Total,1,55326,1.8,0.0,10.1,*
Gonorrhea,Tuolumne,2002,Female,2,26405,7.6,0.9,27.4,*
Gonorrhea,Tuolumne,2002,Male,0,29505,0.0,0.0,12.5,#
Gonorrhea,Tuolumne,2002,Total,2,55910,3.6,0.4,12.9,*
Gonorrhea,Tuolumne,2003,Female,5,26649,18.8,6.1,43.8,*
Gonorrhea,Tuolumne,2003,Male,2,29793,6.7,0.8,24.2,*
Gonorrhea,Tuolumne,2003,Total,7,56442,12.4,5.0,25.6,*
Gonorrhea,Tuolumne,2004,Female,6,26593,22.6,8.3,49.1,*
Gonorrhea,Tuolumne,2004,Male,4,29776,13.4,3.7,34.4,*
Gonorrhea,Tuolumne,2004,Total,10,56369,17.7,8.5,32.6,*
Gonorrhea,Tuolumne,2005,Female,5,26617,18.8,6.1,43.8,*
Gonorrhea,Tuolumne,2005,Male,5,29835,16.8,5.4,39.1,*
Gonorrhea,Tuolumne,2005,Total,10,56452,17.7,8.5,32.6,*
Gonorrhea,Tuolumne,2006,Female,6,26670,22.5,8.3,49.0,*
Gonorrhea,Tuolumne,2006,Male,3,29888,10.0,2.1,29.3,*
Gonorrhea,Tuolumne,2006,Total,9,56558,15.9,7.3,30.2,*
Gonorrhea,Tuolumne,2007,Female,7,26456,26.5,10.6,54.5,*
Gonorrhea,Tuolumne,2007,Male,6,29677,20.2,7.4,44.0,*
Gonorrhea,Tuolumne,2007,Total,14,56133,24.9,13.6,41.8,
Gonorrhea,Tuolumne,2008,Female,4,26415,15.1,4.1,38.8,*
Gonorrhea,Tuolumne,2008,Male,3,29645,10.1,2.1,29.6,*
Gonorrhea,Tuolumne,2008,Total,7,56060,12.5,5.0,25.7,*
Gonorrhea,Tuolumne,2009,Female,2,25985,7.7,0.9,27.8,*
Gonorrhea,Tuolumne,2009,Male,1,29273,3.4,0.1,19.0,*
Gonorrhea,Tuolumne,2009,Total,3,55258,5.4,1.1,15.9,*
Gonorrhea,Tuolumne,2010,Female,3,26103,11.5,2.4,33.6,*
Gonorrhea,Tuolumne,2010,Male,1,29210,3.4,0.1,19.1,*
Gonorrhea,Tuolumne,2010,Total,4,55313,7.2,2.0,18.5,*
Gonorrhea,Tuolumne,2011,Female,10,26146,38.2,18.3,70.3,*
Gonorrhea,Tuolumne,2011,Male,5,29207,17.1,5.6,39.9,*
Gonorrhea,Tuolumne,2011,Total,15,55353,27.1,15.2,44.7,
Gonorrhea,Tuolumne,2012,Female,9,26185,34.4,15.7,65.2,*
Gonorrhea,Tuolumne,2012,Male,8,28453,28.1,12.1,55.4,*
Gonorrhea,Tuolumne,2012,Total,17,54638,31.1,18.1,49.8,
Gonorrhea,Tuolumne,2013,Female,9,26313,34.2,15.6,64.9,*
Gonorrhea,Tuolumne,2013,Male,7,29008,24.1,9.7,49.7,*
Gonorrhea,Tuolumne,2013,Total,16,55321,28.9,16.5,47.0,
Gonorrhea,Tuolumne,2014,Female,9,26288,34.2,15.7,65.0,*
Gonorrhea,Tuolumne,2014,Male,14,28807,48.6,26.6,81.5,
Gonorrhea,Tuolumne,2014,Total,23,55095,41.7,26.5,62.6,
Gonorrhea,Tuolumne,2015,Female,10,26393,37.9,18.2,69.7,*
Gonorrhea,Tuolumne,2015,Male,24,28711,83.6,53.6,124.4,
Gonorrhea,Tuolumne,2015,Total,34,55104,61.7,42.7,86.2,
Gonorrhea,Tuolumne,2016,Female,18,26391,68.2,40.4,107.8,
Gonorrhea,Tuolumne,2016,Male,16,28771,55.6,31.8,90.3,
Gonorrhea,Tuolumne,2016,Total,34,55162,61.6,42.7,86.1,
Gonorrhea,Tuolumne,2017,Female,22,26401,83.3,52.2,126.1,
Gonorrhea,Tuolumne,2017,Male,25,28631,87.3,56.5,128.9,
Gonorrhea,Tuolumne,2017,Total,47,55032,85.4,62.8,113.6,
Gonorrhea,Tuolumne,2018,Female,13,26458,49.1,26.2,84.0,
Gonorrhea,Tuolumne,2018,Male,12,28853,41.6,21.5,72.6,
Gonorrhea,Tuolumne,2018,Total,25,55311,45.2,29.3,66.7,
Gonorrhea,Tuolumne,2019,Female,28,26473,105.8,70.3,152.8,
Gonorrhea,Tuolumne,2019,Male,16,28843,55.5,31.7,90.1,
Gonorrhea,Tuolumne,2019,Total,45,55316,81.4,59.3,108.8,
Gonorrhea,Tuolumne,2020,Female,30,26581,112.9,76.2,161.1,
Gonorrhea,Tuolumne,2020,Male,32,28919,110.7,75.7,156.2,
Gonorrhea,Tuolumne,2020,Total,62,55500,111.7,85.7,143.2,
Gonorrhea,Ventura,2001,Female,53,385918,13.7,10.3,18.0,
Gonorrhea,Ventura,2001,Male,89,383073,23.2,18.7,28.6,
Gonorrhea,Ventura,2001,Total,142,768991,18.5,15.6,21.8,
Gonorrhea,Ventura,2002,Female,83,391526,21.2,16.9,26.3,
Gonorrhea,Ventura,2002,Male,76,388368,19.6,15.4,24.5,
Gonorrhea,Ventura,2002,Total,159,779894,20.4,17.3,23.8,
Gonorrhea,Ventura,2003,Female,95,396323,24.0,19.4,29.3,
Gonorrhea,Ventura,2003,Male,50,393044,12.7,9.4,16.8,
Gonorrhea,Ventura,2003,Total,145,789367,18.4,15.5,21.6,
Gonorrhea,Ventura,2004,Female,78,399212,19.5,15.4,24.4,
Gonorrhea,Ventura,2004,Male,58,395834,14.7,11.1,18.9,
Gonorrhea,Ventura,2004,Total,136,795046,17.1,14.4,20.2,
Gonorrhea,Ventura,2005,Female,122,400152,30.5,25.3,36.4,
Gonorrhea,Ventura,2005,Male,94,396715,23.7,19.1,29.0,
Gonorrhea,Ventura,2005,Total,216,796867,27.1,23.6,31.0,
Gonorrhea,Ventura,2006,Female,85,402512,21.1,16.9,26.1,
Gonorrhea,Ventura,2006,Male,94,398713,23.6,19.1,28.9,
Gonorrhea,Ventura,2006,Total,179,801225,22.3,19.2,25.9,
Gonorrhea,Ventura,2007,Female,64,404979,15.8,12.2,20.2,
Gonorrhea,Ventura,2007,Male,102,400932,25.4,20.7,30.9,
Gonorrhea,Ventura,2007,Total,166,805911,20.6,17.6,24.0,
Gonorrhea,Ventura,2008,Female,79,408229,19.4,15.3,24.1,
Gonorrhea,Ventura,2008,Male,78,403799,19.3,15.3,24.1,
Gonorrhea,Ventura,2008,Total,157,812028,19.3,16.4,22.6,
Gonorrhea,Ventura,2009,Female,59,411541,14.3,10.9,18.5,
Gonorrhea,Ventura,2009,Male,88,407005,21.6,17.3,26.6,
Gonorrhea,Ventura,2009,Total,147,818546,18.0,15.2,21.1,
Gonorrhea,Ventura,2010,Female,82,415008,19.8,15.7,24.5,
Gonorrhea,Ventura,2010,Male,88,410001,21.5,17.2,26.4,
Gonorrhea,Ventura,2010,Total,170,825009,20.6,17.6,23.9,
Gonorrhea,Ventura,2011,Female,109,418415,26.1,21.4,31.4,
Gonorrhea,Ventura,2011,Male,102,414132,24.6,20.1,29.9,
Gonorrhea,Ventura,2011,Total,211,832547,25.3,22.0,29.0,
Gonorrhea,Ventura,2012,Female,177,420560,42.1,36.1,48.8,
Gonorrhea,Ventura,2012,Male,201,416773,48.2,41.8,55.4,
Gonorrhea,Ventura,2012,Total,378,837333,45.1,40.7,49.9,
Gonorrhea,Ventura,2013,Female,146,422946,34.5,29.1,40.6,
Gonorrhea,Ventura,2013,Male,187,419829,44.5,38.4,51.4,
Gonorrhea,Ventura,2013,Total,333,842775,39.5,35.4,44.0,
Gonorrhea,Ventura,2014,Female,152,424840,35.8,30.3,41.9,
Gonorrhea,Ventura,2014,Male,208,422126,49.3,42.8,56.4,
Gonorrhea,Ventura,2014,Total,360,846966,42.5,38.2,47.1,
Gonorrhea,Ventura,2015,Female,255,426096,59.8,52.7,67.7,
Gonorrhea,Ventura,2015,Male,365,423942,86.1,77.5,95.4,
Gonorrhea,Ventura,2015,Total,621,850038,73.1,67.4,79.0,
Gonorrhea,Ventura,2016,Female,272,426180,63.8,56.5,71.9,
Gonorrhea,Ventura,2016,Male,340,424047,80.2,71.9,89.2,
Gonorrhea,Ventura,2016,Total,614,850227,72.2,66.6,78.2,
Gonorrhea,Ventura,2017,Female,292,425839,68.6,60.9,76.9,
Gonorrhea,Ventura,2017,Male,421,424140,99.3,90.0,109.2,
Gonorrhea,Ventura,2017,Total,715,849979,84.1,78.1,90.5,
Gonorrhea,Ventura,2018,Female,281,425364,66.1,58.6,74.3,
Gonorrhea,Ventura,2018,Male,409,424159,96.4,87.3,106.2,
Gonorrhea,Ventura,2018,Total,692,849523,81.5,75.5,87.8,
Gonorrhea,Ventura,2019,Female,318,423357,75.1,67.1,83.8,
Gonorrhea,Ventura,2019,Male,442,422117,104.7,95.2,114.9,
Gonorrhea,Ventura,2019,Total,762,845474,90.1,83.8,96.8,
Gonorrhea,Ventura,2020,Female,354,423037,83.7,75.2,92.9,
Gonorrhea,Ventura,2020,Male,490,421508,116.2,106.2,127.0,
Gonorrhea,Ventura,2020,Total,844,844545,99.9,93.3,106.9,
Gonorrhea,Yolo,2001,Female,17,89655,19.0,11.0,30.4,
Gonorrhea,Yolo,2001,Male,20,85447,23.4,14.3,36.1,
Gonorrhea,Yolo,2001,Total,37,175102,21.1,14.9,29.1,
Gonorrhea,Yolo,2002,Female,13,91782,14.2,7.5,24.2,
Gonorrhea,Yolo,2002,Male,18,87489,20.6,12.2,32.5,
Gonorrhea,Yolo,2002,Total,31,179271,17.3,11.8,24.5,
Gonorrhea,Yolo,2003,Female,19,93337,20.4,12.3,31.8,
Gonorrhea,Yolo,2003,Male,21,88994,23.6,14.6,36.1,
Gonorrhea,Yolo,2003,Total,42,182331,23.0,16.6,31.1,
Gonorrhea,Yolo,2004,Female,21,95101,22.1,13.7,33.8,
Gonorrhea,Yolo,2004,Male,28,90606,30.9,20.5,44.7,
